,file_number,text_content,img,emotion,label
3103,1399,"anorexic thinspo thin sadquote depressed fat ugly worthless dead skinny 
",/content/drive/MyDrive/lab5_data/data2/1399.jpg,negative,0
3104,1398,"No words needed brooklynhawaii bikiniamore bikini goodvibes happiness happy sunshin 
",/content/drive/MyDrive/lab5_data/data2/1398.jpg,positive,1
3105,1411,"This is the perfect homeaccessory for valentinesday vintage distressed clock productoftheday thepeppermill 
",/content/drive/MyDrive/lab5_data/data2/1411.jpg,positive,1
3106,1404,"Tagline Disney dismal RooneyMara EverRacistLand 
",/content/drive/MyDrive/lab5_data/data2/1404.jpg,negative,0
3107,1414,"RT RheaFrancani My EP IWantYouToKnow comes out Feb   It also features my single Dizzy Get ready cant wait EP Feb http 
",/content/drive/MyDrive/lab5_data/data2/1414.jpg,positive,1
3108,1400,"Broadway Play Disgraced Pulitzer Prize Winner by AmirKapoor NYC TimesSquare NewYork Manhattan Theater 
",/content/drive/MyDrive/lab5_data/data2/1400.jpg,neutral,2
3109,1403,"Looking forward to Disgraced by Ayad Akhtar Monday and tuesday are already sold out 
",/content/drive/MyDrive/lab5_data/data2/1403.jpg,negative,0
3110,1402,"ArrivaTW absolute disgrace two carriages from Bangor half way there standing room only disgraced 
",/content/drive/MyDrive/lab5_data/data2/1402.jpg,negative,0
3111,1415,"wdwentzel I seriously may have found my new spot  roundandround dizzy 
",/content/drive/MyDrive/lab5_data/data2/1415.jpg,positive,1
3112,1410,"Creating Distressed  Vintage Effects w Photoshop my new lynda com course 
",/content/drive/MyDrive/lab5_data/data2/1410.jpg,negative,0
3113,1405,"friends beer weed Monday crazy sexy loveu malinche trip LSDquotes 
",/content/drive/MyDrive/lab5_data/data2/1405.jpg,positive,1
3114,1423,"Only  months until SOS performs at ThePavilionTX  RockOutWithYourSocksOut Ecstatic Pumped  
",/content/drive/MyDrive/lab5_data/data2/1423.jpg,positive,1
3115,1424,"mustfollow hashtag bracelets coffee lady dream niall happiness party night fun gift love iloveyou ro 
",/content/drive/MyDrive/lab5_data/data2/1424.jpg,positive,1
3116,1419,"View from new diggs DaleyPlaza picasso Ihavewindows dontlookdown dizzy OlafonthePlaza Chicago 
",/content/drive/MyDrive/lab5_data/data2/1419.jpg,neutral,2
3117,1422,"Xoxo kpop kpop exo xoxo selfie selfcamera selca ֧ݧ cute smile funny crazy glasses 
",/content/drive/MyDrive/lab5_data/data2/1422.jpg,positive,1
3118,1425,"instaphoto jusgramm day tree dinner green crazy likes likelike shoutout tree 
",/content/drive/MyDrive/lab5_data/data2/1425.jpg,positive,1
3119,1421,"RT RulesHW We can learn at lot of Lessons from CHILDRENS happiness innocents children 
",/content/drive/MyDrive/lab5_data/data2/1421.jpg,positive,1
3120,1420," young warrior On Em Bars Beastmode everdayallday run wellness strong muscle muscles workout fitnessfr 
",/content/drive/MyDrive/lab5_data/data2/1420.jpg,positive,1
3121,1436,"Obama Schedule  Tuesday February    Up at the crack of  Worthless 
",/content/drive/MyDrive/lab5_data/data2/1436.jpg,negative,0
3122,1434,"Cayendo copos casi imperceptibles suficientes para hacerte sentir esa felicidad estpida e infantil snow elated 
",/content/drive/MyDrive/lab5_data/data2/1434.jpg,positive,1
3123,1439,"Got the bus to myself on the way back to wales  empty 
",/content/drive/MyDrive/lab5_data/data2/1439.jpg,positive,1
3124,1427,"My own little space inside a humongous  sets Studio recognition elated happiness 
",/content/drive/MyDrive/lab5_data/data2/1427.jpg,positive,1
3125,1438,"RT billmorrisphoto Nice to get a good surf day in before it all turns nasty tomorrow weliketosurf empty centralcoast wave IG http 
",/content/drive/MyDrive/lab5_data/data2/1438.jpg,positive,1
3126,1440,"ߧѧݧԧڧ էާ֧֧ۧݧէ nostalgia vospomenanie silvering happy crazy ֧ߧ٧ 
",/content/drive/MyDrive/lab5_data/data2/1440.jpg,positive,1
3127,1442,"RT iloveJONAXX scary hot Worthless 
",/content/drive/MyDrive/lab5_data/data2/1442.jpg,positive,1
3128,1443,"Abandoned by swhite  Empty Florida Flurbex Forgotten Ruins Urbex 
",/content/drive/MyDrive/lab5_data/data2/1443.jpg,negative,0
3129,1430,"Jake saw Sid score in person tonight for the st time elated 
",/content/drive/MyDrive/lab5_data/data2/1430.jpg,positive,1
3130,1428,"HoHoHozier Armani and a man bun lethal combo Oh my Gosh Dreamy Excited Elated Hungry  I can go on and on 
",/content/drive/MyDrive/lab5_data/data2/1428.jpg,positive,1
3131,1441,"See you France departure train empty Eurostar London travel trip luggage intern 
",/content/drive/MyDrive/lab5_data/data2/1441.jpg,neutral,2
3132,1437,"RT TiagoPires Its definitely good to be home empty supertubes 
",/content/drive/MyDrive/lab5_data/data2/1437.jpg,positive,1
3133,1433,"Djantoine you are my everything  let me be yours  love hope dream crazy  
",/content/drive/MyDrive/lab5_data/data2/1433.jpg,positive,1
3134,1444,"broken gradient edges shuffle white thin 
",/content/drive/MyDrive/lab5_data/data2/1444.jpg,negative,0
3135,1432,"triangles gradient edges black thin grain 
",/content/drive/MyDrive/lab5_data/data2/1432.jpg,positive,1
3136,1456,"RT PhilipWyeth Hilarious picture illustrates how far man has come since  BC aaronclarey worthless 
",/content/drive/MyDrive/lab5_data/data2/1456.jpg,positive,1
3137,1448,"LightDynamicsHealing gives you the energetic foundation to more easily make positive shifts in your life 
",/content/drive/MyDrive/lab5_data/data2/1448.jpg,positive,1
3138,1459,"hiring We are Hiring Do you lovetorun lovepeople Are you enthusiastic detatiloriented 
",/content/drive/MyDrive/lab5_data/data2/1459.jpg,positive,1
3139,1463,"Im a glitched imperfection in a worldwide system of a perfect society emo empty emotionless worthless usel 
",/content/drive/MyDrive/lab5_data/data2/1463.jpg,positive,1
3140,1445,"Is this what our new stadium will look like on match days Empty 
",/content/drive/MyDrive/lab5_data/data2/1445.jpg,negative,0
3141,1458,"RT PaleoSniper powerful energetic passionate strong happy enthusiastic Havent felt it in a while paleo time Join us 
",/content/drive/MyDrive/lab5_data/data2/1458.jpg,positive,1
3142,1449,"Its Monday  Have an awesome and successful week Smile and be happy  smallbusiness energetic 
",/content/drive/MyDrive/lab5_data/data2/1449.jpg,positive,1
3143,1461,"Haha  herface nooneononeforyou crazy Bachelor BachelorNation next ABCNetwork 
",/content/drive/MyDrive/lab5_data/data2/1461.jpg,positive,1
3144,1462,"Lifes truest happiness is found in the friendships we make along the way RT debraruh CrowdKind 
",/content/drive/MyDrive/lab5_data/data2/1462.jpg,positive,1
3145,1453,"Enthusiastic Mr  Mrs Grundling drives away in their BMW X ZambesiAuto LegendsZambesi ZambesiMotorrad 
",/content/drive/MyDrive/lab5_data/data2/1453.jpg,positive,1
3146,1454,"Love and happiness  CanadianGirl darkhairDontCare love happiness 
",/content/drive/MyDrive/lab5_data/data2/1454.jpg,positive,1
3147,1447,"Wondering what colour your new logo should be this may help you yellow energetic 
",/content/drive/MyDrive/lab5_data/data2/1447.jpg,positive,1
3148,1457,"Im liking PerryTimms Shoes  prefers to be known as an Enthusiastic than an Expert FMConference wpfut 
",/content/drive/MyDrive/lab5_data/data2/1457.jpg,neutral,2
3149,1451,"old  halloween makeup face twoface joker party hairspray fun crazy night  
",/content/drive/MyDrive/lab5_data/data2/1451.jpg,negative,0
3150,1460,"None political worker frm other party can beat PPPJiyalas DieHard Emotional Enthusiastic PPPPunjab AzadiCamp 
",/content/drive/MyDrive/lab5_data/data2/1460.jpg,negative,0
3151,1455,"broken gradient edges white thin grain 
",/content/drive/MyDrive/lab5_data/data2/1455.jpg,negative,0
3152,1468,"A quick selfie before heading to ICECreamUK tonight excited 
",/content/drive/MyDrive/lab5_data/data2/1468.jpg,positive,1
3153,1466,"Tonight AGNEZ MO will perform in Banjarmasin KEEPwalkingAGNEZMOTour excited beyonce agnezmo BarackObama 
",/content/drive/MyDrive/lab5_data/data2/1466.jpg,positive,1
3154,1471,"LyfeTea look at what was in my mailbox EXCITED 
",/content/drive/MyDrive/lab5_data/data2/1471.jpg,neutral,2
3155,1467,"O meu gorro  super fofinho ahahah crazy 
",/content/drive/MyDrive/lab5_data/data2/1467.jpg,positive,1
3156,1479,"Fear is a reaction courage is a decision trainhard eatclean stayfocused Focusfitt 
",/content/drive/MyDrive/lab5_data/data2/1479.jpg,positive,1
3157,1465,"filled with love goodtimes happiness nightout partytime quality instastyle instafashion summer sisters  
",/content/drive/MyDrive/lab5_data/data2/1465.jpg,positive,1
3158,1475,"RT marshawright The loudest people are those who dont want you to succeed Because they fear youll outshine them Marsha Wright http 
",/content/drive/MyDrive/lab5_data/data2/1475.jpg,positive,1
3159,1469,"Seeing nbdbnb in a few days excited or terrified California food 
",/content/drive/MyDrive/lab5_data/data2/1469.jpg,positive,1
3160,1473,"At  Right shoulder tabi tattoo in honor of the most amazing person in my life strong 
",/content/drive/MyDrive/lab5_data/data2/1473.jpg,positive,1
3161,1464,"RT CrowsOfTheSea meninist mlp brony euphoric aesthetic alwaysinthefriendzone hashtag lol 
",/content/drive/MyDrive/lab5_data/data2/1464.jpg,positive,1
3162,1474,"ɫȾvΤҰ˥ޥӤ˽ǤˤľФΤǤ⤷ҊĤ줱Ƥ Ԓޤ Crossfaith Fear and Loathing in Las Vegas ľ 
",/content/drive/MyDrive/lab5_data/data2/1474.jpg,positive,1
3163,1472,"RT bosshogswife duckcommanderkidsdevo released today This book will be so much fun to read with your kiddos chryssymama excited htt 
",/content/drive/MyDrive/lab5_data/data2/1472.jpg,positive,1
3164,1477,"Watch Wrecked for free online on our app  coming soon to RokuPlayer indiefilm webseries 
",/content/drive/MyDrive/lab5_data/data2/1477.jpg,positive,1
3165,1480,"RT MikeyKehoe Feel the FEAR see HUSH HollywoodSFF  pm PromoteHorror madhouseent IndieFilmTweets IFIFFest AlconEnt fear http 
",/content/drive/MyDrive/lab5_data/data2/1480.jpg,negative,0
3166,1470,"So heres d news brandambassador almalasers india  excited alhamdulillah  
",/content/drive/MyDrive/lab5_data/data2/1470.jpg,positive,1
3167,1495,"Older pic of Aladdin  rideon beautiful bliss pony ponies canter crazy diffrent equestrian equine freedo 
",/content/drive/MyDrive/lab5_data/data2/1495.jpg,positive,1
3168,1484,"Quando no tem nada pra fazer  nisso que d Escola Tdio Friend Crazy  
",/content/drive/MyDrive/lab5_data/data2/1484.jpg,positive,1
3169,1489,"Back to the hotel and ColinBland is on his arse AGAIN So much for BCFC fans Feeble 
",/content/drive/MyDrive/lab5_data/data2/1489.jpg,positive,1
3170,1492,"Explicit Finished Check out this cool episode httpstcoibhBTqTyT by SleepyCabin 
",/content/drive/MyDrive/lab5_data/data2/1492.jpg,negative,0
3171,1483,"Finally got it Time to listen  paparoach fear 
",/content/drive/MyDrive/lab5_data/data2/1483.jpg,positive,1
3172,1491,"Eeek love that our kitchen is finally finished kitchen finished blueandpink floral baking love  VinceSmith 
",/content/drive/MyDrive/lab5_data/data2/1491.jpg,positive,1
3173,1486,"RT RHoherz Woo that nose broken 
",/content/drive/MyDrive/lab5_data/data2/1486.jpg,negative,0
3174,1496," ff by  ft ply wood Keith Richards Portfolio prep finished 
",/content/drive/MyDrive/lab5_data/data2/1496.jpg,positive,1
3175,1488,"You only allow imprisonmentBecause you are weakand full of fearControl can only work if you Believe 
",/content/drive/MyDrive/lab5_data/data2/1488.jpg,negative,0
3176,1487,"Adopt these happiness habits for greater productivity  
",/content/drive/MyDrive/lab5_data/data2/1487.jpg,positive,1
3177,1498,"by flysofthoughts Mitch Lucker end finished art artiste artist music musician hardrock mitchlucker mitc 
",/content/drive/MyDrive/lab5_data/data2/1498.jpg,negative,0
3178,1481,"RT krisztinaholly Excited to have jebcorliss speaking in innovatorsforum reembracing fear achieving dreams 
",/content/drive/MyDrive/lab5_data/data2/1481.jpg,positive,1
3179,1493,"Selfiiiiie  Se nou menm again  haitian fish team brod black blnegrs bellebouche haiti haitienne z 
",/content/drive/MyDrive/lab5_data/data2/1493.jpg,positive,1
3180,1509,"Upando pq n ficar parado no da xp forsaken 
",/content/drive/MyDrive/lab5_data/data2/1509.jpg,neutral,2
3181,1517,"Greeted by strange children at the atm antibanter frightened poverty sorrow yourbalanceiscent familyfun 
",/content/drive/MyDrive/lab5_data/data2/1517.jpg,negative,0
3182,1518,"Hello beauty  guinea pig sweet rodent shop with animals so cool blond bangs hairstyle frightened bl 
",/content/drive/MyDrive/lab5_data/data2/1518.jpg,positive,1
3183,1499,"RT trstrob Wonderful trip with my beautiful girls finished 
",/content/drive/MyDrive/lab5_data/data2/1499.jpg,positive,1
3184,1511,"I Am The TruthAnd The LightNO Man Can Get  The FatherAcept THURMEI NEVER LEAVE U RForSaken U 
",/content/drive/MyDrive/lab5_data/data2/1511.jpg,neutral,2
3185,1510,"Come see NewWriting at TheNewTheatre by author of Forsaken gerardlee runs until Sat  writingie Magic 
",/content/drive/MyDrive/lab5_data/data2/1510.jpg,negative,0
3186,1504,"RT ParentsRecover beautiful flawed imperfect WUVIP 
",/content/drive/MyDrive/lab5_data/data2/1504.jpg,positive,1
3187,1500,"I Want You DSP ft AJ Alegria new song finished coming soon downsoufplaya ajalegria look out for it  
",/content/drive/MyDrive/lab5_data/data2/1500.jpg,positive,1
3188,1506,"F WED  Can stand for FLAWED FEBRUARY TH WEDDING flawed febth valentinesday 
",/content/drive/MyDrive/lab5_data/data2/1506.jpg,positive,1
3189,1514,"AsILayDying Forsaken Music  We found As I Lay Dying  Forsaken for free on audiom 
",/content/drive/MyDrive/lab5_data/data2/1514.jpg,negative,0
3190,1503,"FLAWED ReadyForHillary Who run the world Girls GRAMMYs 
",/content/drive/MyDrive/lab5_data/data2/1503.jpg,positive,1
3191,1513,"RT Ramikantari hurt pain angry quotestags quote nofilter quotestagsapp 
",/content/drive/MyDrive/lab5_data/data2/1513.jpg,negative,0
3192,1501,"Its all good but somebody just argued with me that this dog isnt cute  Heated IzBizLiz missstoughton 
",/content/drive/MyDrive/lab5_data/data2/1501.jpg,positive,1
3193,1507,"selfharmmm suicidal staystrong sad anerexic flawed suicide bands tears sadness  
",/content/drive/MyDrive/lab5_data/data2/1507.jpg,negative,0
3194,1502,"Forgotten Kent Dungeness wrecked photography 
",/content/drive/MyDrive/lab5_data/data2/1502.jpg,negative,0
3195,1515,"ONE IS NOT ONESELF by Forsaken author gerardlee MarkORegan PaulaGreevyLee RonanMurray TheNewTheatre 
",/content/drive/MyDrive/lab5_data/data2/1515.jpg,negative,0
3196,1505,"RT QueenKyleNicole YouAreBeautiful flawed to perfection quotes christinaaguilera musiclovers 
",/content/drive/MyDrive/lab5_data/data2/1505.jpg,positive,1
3197,1522,"by fashionentertainmentmedia inspirationsluxury hollywood exotic exoticcars hiphop boytoys fast furious f 
",/content/drive/MyDrive/lab5_data/data2/1522.jpg,positive,1
3198,1521,"RT aiysha Fuming fiery AngryYoungMan shlok Outstanding Expression Perfect Attitude avinashsachdev imwaseemsabir 
",/content/drive/MyDrive/lab5_data/data2/1521.jpg,positive,1
3199,1524,"RT Bearhunt minicar Light GreenLight Furious Dodge Challenger  Ok if you are a collector yo 
",/content/drive/MyDrive/lab5_data/data2/1524.jpg,positive,1
3200,1526,"RT LaydenRobinson Time to go on a furious Korbel Bendah The Boston Ranter 
",/content/drive/MyDrive/lab5_data/data2/1526.jpg,negative,0
3201,1519,"Favourite photo with keziah fuming 
",/content/drive/MyDrive/lab5_data/data2/1519.jpg,positive,1
3202,1523,"fast furious cool crazy FAST  FURIOUS   Second Official Trailer HD  Guardalo 
",/content/drive/MyDrive/lab5_data/data2/1523.jpg,positive,1
3203,1520,"Reranging my bookcase again before i buy RubyCircle Burned and other great new releases 
",/content/drive/MyDrive/lab5_data/data2/1520.jpg,negative,0
3204,1527,"El nuevo trailer de Furious  es ciencia ficcin pura cine 
",/content/drive/MyDrive/lab5_data/data2/1527.jpg,negative,0
3205,1525,"Furious  C The Ultimate Cut  Week  
",/content/drive/MyDrive/lab5_data/data2/1525.jpg,positive,1
3206,1532,"after workouts celfi hurt  
",/content/drive/MyDrive/lab5_data/data2/1532.jpg,negative,0
3207,1533,"This is a very Manchester sky gloomy 
",/content/drive/MyDrive/lab5_data/data2/1533.jpg,negative,0
3208,1530,"RT IMAX Swing into high gear in the new FastFurious Furious  trailer IMAXSummer 
",/content/drive/MyDrive/lab5_data/data2/1530.jpg,negative,0
3209,1531,"Jesus JesusChrist WordofGod happy love blessed bible be strong igers manila world sotd ootd foodporn 
",/content/drive/MyDrive/lab5_data/data2/1531.jpg,positive,1
3210,1536,"RT JamieT InnOut has kinda gone full circle from being worshipped as a junk food nirvana to bein 
",/content/drive/MyDrive/lab5_data/data2/1536.jpg,positive,1
3211,1535,"Just catching up on Broadchurch cheerup mightneverhappen gloomy bloodyhell 
",/content/drive/MyDrive/lab5_data/data2/1535.jpg,positive,1
3212,1528,"Basketball abandoned urbex decay exploration trespassing akron basketball bball 
",/content/drive/MyDrive/lab5_data/data2/1528.jpg,negative,0
3213,1534,"RT RiskyChip Ouch TooTight wrong texture haircare TradingStandards Shrewsbury ROBBERY 
",/content/drive/MyDrive/lab5_data/data2/1534.jpg,negative,0
3214,1542,"TVOvernights TheWalkingDead returns ramps up the tragedy nets FOX  viewers grim 
",/content/drive/MyDrive/lab5_data/data2/1542.jpg,positive,1
3215,1553,"RT tamaralgray Tawakalna ala Allah Happiness Success 
",/content/drive/MyDrive/lab5_data/data2/1553.jpg,positive,1
3216,1544,"Tesco found a hair in your cashew nuts grim 
",/content/drive/MyDrive/lab5_data/data2/1544.jpg,negative,0
3217,1556,"Finding Happiness at Work leadership RT pfgregg psychology productivity 
",/content/drive/MyDrive/lab5_data/data2/1556.jpg,positive,1
3218,1538,"Gardenofthegods colorado breathtaking PicsArt naturephotography ScenicStops winter gloomy stillbeautiful 
",/content/drive/MyDrive/lab5_data/data2/1538.jpg,negative,0
3219,1540,"sums up my free time exploring adventuring walking train tracks traintracks gloomy grunge hipster punk 
",/content/drive/MyDrive/lab5_data/data2/1540.jpg,negative,0
3220,1549,"RT BRAINxTRUST Grim band lofo of the day BioCancerThrash 
",/content/drive/MyDrive/lab5_data/data2/1549.jpg,neutral,2
3221,1551,"Grim band logo of the day Sabbat 
",/content/drive/MyDrive/lab5_data/data2/1551.jpg,neutral,2
3222,1557,"RT kextribeldh Egirls پ å Egirls Happiness Flower پ پc پ ˽λӹӤʤRT oʹýֹ ʹRT 
",/content/drive/MyDrive/lab5_data/data2/1557.jpg,positive,1
3223,1555,"RT nikita May these smiles never fade  deepveer happiness 
",/content/drive/MyDrive/lab5_data/data2/1555.jpg,positive,1
3224,1554," You cant buy happiness but you can buy cake and thats kind of the same thing cake happiness 
",/content/drive/MyDrive/lab5_data/data2/1554.jpg,positive,1
3225,1547,"abandoned urbex ruins haikyo  д 
",/content/drive/MyDrive/lab5_data/data2/1547.jpg,negative,0
3226,1543,"left to right italianclubnews minskys boldstcoffee and us Early s grim 
",/content/drive/MyDrive/lab5_data/data2/1543.jpg,negative,0
3227,1548,"And the prize for negative childrens book goes to picturebooks grim 
",/content/drive/MyDrive/lab5_data/data2/1548.jpg,negative,0
3228,1550,"At  My next project The StatueOfLiberty  LadyLiberty  GotHerTatted  side Grim 
",/content/drive/MyDrive/lab5_data/data2/1550.jpg,positive,1
3229,1541,"At  No  um adeus  um t logo sunset in the eiffeltower paris 
",/content/drive/MyDrive/lab5_data/data2/1541.jpg,positive,1
3230,1546," Name of Painting Release Me art gallery stress anger let go AllArtBot 
",/content/drive/MyDrive/lab5_data/data2/1546.jpg,negative,0
3231,1558,"RT LeaderUp We tend to forget that happiness doesnt come as a result of getting what we dont have Via benkubassek 
",/content/drive/MyDrive/lab5_data/data2/1558.jpg,positive,1
3232,1566,"theantler by onlysambates Bruuuh breakingbenjamin hopeless 
",/content/drive/MyDrive/lab5_data/data2/1566.jpg,negative,0
3233,1567,"I hate the fact that I love this guy hopeless SOS help plweas 
",/content/drive/MyDrive/lab5_data/data2/1567.jpg,positive,1
3234,1565,"RT MiaLarson Via thejenwilkinson Who are we if we are willing to hurt the helpless  Animalrights Humanrights 
",/content/drive/MyDrive/lab5_data/data2/1565.jpg,negative,0
3235,1561,"RT WickedAlchemy Wicked RT forcuteangel leonflemming WickedAlchemy melissacts sarriedj lilhak RubyGoddess 
",/content/drive/MyDrive/lab5_data/data2/1561.jpg,negative,0
3236,1571,"May bago na naman akong kakaadikan  hopeless 
",/content/drive/MyDrive/lab5_data/data2/1571.jpg,negative,0
3237,1564,"The problem is we dont want to share We treat them like they dont exist feelingsorry ashamed helpless 
",/content/drive/MyDrive/lab5_data/data2/1564.jpg,negative,0
3238,1569,"RT jewelofark everything about SCREAMS WRONG this so unnatural anyone with Eyes can see this MY GOD  StopThisSeaWorld 
",/content/drive/MyDrive/lab5_data/data2/1569.jpg,positive,1
3239,1563,"Evening northeasthour how are we all today Im back fit  well after my first cold babies helpless fightingfit 
",/content/drive/MyDrive/lab5_data/data2/1563.jpg,positive,1
3240,1570,"RT BeOptics If Im not there this is how my bot lane is smh hopeless 
",/content/drive/MyDrive/lab5_data/data2/1570.jpg,positive,1
3241,1575,"suchimn Foodforthought fadingout horrified itssylviaplath quote TweetsNow 
",/content/drive/MyDrive/lab5_data/data2/1575.jpg,negative,0
3242,1572,"mzansiplates not sure how to caption this horrified 
",/content/drive/MyDrive/lab5_data/data2/1572.jpg,negative,0
3243,1559,"My babies loved the pool swimming pool countryinnandsuites indoorpool heated familyfun 
",/content/drive/MyDrive/lab5_data/data2/1559.jpg,positive,1
3244,1562,"Are YOU ready for gametimeEnjoy this NBA Season on this awesome new sectionalHeated Massage seatsON SALE NOW 
",/content/drive/MyDrive/lab5_data/data2/1562.jpg,positive,1
3245,1568,"Tom and Christine of Solares zero carbon house on AptTherapy 
",/content/drive/MyDrive/lab5_data/data2/1568.jpg,positive,1
3246,1577,"Callagy Law    Cal   Accident Caraccident Fall Hurt Pain Personalinjury 
",/content/drive/MyDrive/lab5_data/data2/1577.jpg,negative,0
3247,1592,"RT vvishal Toh bataoanda pehle aaya ya murgivivekdahiya intense veera onset shooting Acting interrogation 
",/content/drive/MyDrive/lab5_data/data2/1592.jpg,negative,0
3248,1586,"Ha Im to thank He does love me inferior 
",/content/drive/MyDrive/lab5_data/data2/1586.jpg,positive,1
3249,1589,"RT uupinfo SUNY EOP students tell NYGovCuomo hes wrong to cut funding to SUNY opportunity programs 
",/content/drive/MyDrive/lab5_data/data2/1589.jpg,negative,0
3250,1594,"caring empathy toddlers human sweet 
",/content/drive/MyDrive/lab5_data/data2/1594.jpg,positive,1
3251,1581,"CogTn How do we get fresh oil Separate the flesh from the SEEDcrushed bryancutshall 
",/content/drive/MyDrive/lab5_data/data2/1581.jpg,neutral,2
3252,1591,"RT freeformersuk Final session with the educationgovuk London cohort digitaldfe ideation intense apps digitalskills 
",/content/drive/MyDrive/lab5_data/data2/1591.jpg,positive,1
3253,1588,"RT CHSWarriors This is a LESSON in FINISHING STRONGLADY WARRIORS DID NOT GIVE UP AND WON THIS GAME HUGE  onenation in http 
",/content/drive/MyDrive/lab5_data/data2/1588.jpg,positive,1
3254,1593,"Deadend urbex abandoned tampere photography 
",/content/drive/MyDrive/lab5_data/data2/1593.jpg,negative,0
3255,1590,"wcw bc its kind of like a Wednesday bc no school Friday serious intense magestic alysonervinck bae 
",/content/drive/MyDrive/lab5_data/data2/1590.jpg,negative,0
3256,1582,"Recordando un poquito Infatuated Memories OrgulloSweetie SWTCalifornia 
",/content/drive/MyDrive/lab5_data/data2/1582.jpg,positive,1
3257,1583,"Wai borlog Patiwakal laturrr  Infatuated 
",/content/drive/MyDrive/lab5_data/data2/1583.jpg,negative,0
3258,1579,"rjfapelacio nanggahot Haha P euro impotent 
",/content/drive/MyDrive/lab5_data/data2/1579.jpg,neutral,2
3259,1595,"RT siltucha Siesta foto era en honor a nuestro Armin Intense 
",/content/drive/MyDrive/lab5_data/data2/1595.jpg,positive,1
3260,1585,"Remember no one can make you feel inferior without your consent 
",/content/drive/MyDrive/lab5_data/data2/1585.jpg,positive,1
3261,1607,"I follow certain ppl just so I can feel like Al Sharpton when I read their tweets Outraged 
",/content/drive/MyDrive/lab5_data/data2/1607.jpg,negative,0
3262,1609,"petrolprices gasprice unfair costs outraged 
",/content/drive/MyDrive/lab5_data/data2/1609.jpg,positive,1
3263,1603,"THE legomovie  DIRECTORS MOCKED THE Oscars  
",/content/drive/MyDrive/lab5_data/data2/1603.jpg,neutral,2
3264,1614,"From girlfriend to fianc  overjoyed tobemrswebb 
",/content/drive/MyDrive/lab5_data/data2/1614.jpg,positive,1
3265,1610,"Getting back into it career NeverStopNeverSettle overjoyed 
",/content/drive/MyDrive/lab5_data/data2/1610.jpg,positive,1
3266,1605,"Thinking of ways to make some extra money  donate lifesaving plasma  Giving caring BIOTEST 
",/content/drive/MyDrive/lab5_data/data2/1605.jpg,positive,1
3267,1602," Ways to Shake Off Loneliness via shonhyneman Loneliness 
",/content/drive/MyDrive/lab5_data/data2/1602.jpg,negative,0
3268,1601,"cat cute catlovers meow norwegianforestcat breeder beautiful katt katter kittens kattungar purrfect in 
",/content/drive/MyDrive/lab5_data/data2/1601.jpg,positive,1
3269,1597,"At Pittsburgh IAP the skylight above always makes me think of this below INvalid 
",/content/drive/MyDrive/lab5_data/data2/1597.jpg,positive,1
3270,1599,"These are some of the qualities our patients expect from their care staff NHS BCTMorecambeBay friendly caring 
",/content/drive/MyDrive/lab5_data/data2/1599.jpg,neutral,2
3271,1598," DAY ANTIQUES AUCTION  Antique Brass Enamel Punch  Judy Table Service Invalid Bell 
",/content/drive/MyDrive/lab5_data/data2/1598.jpg,positive,1
3272,1608,"What the Frack these come prepackaged now Im honestly kinda Outraged Bacon 
",/content/drive/MyDrive/lab5_data/data2/1608.jpg,positive,1
3273,1611,"MattMays Coolest shitter EVER Tell me you crushed it haha PossumKingdom is this an opportunityofalifetime 
",/content/drive/MyDrive/lab5_data/data2/1611.jpg,positive,1
3274,1613,"Its Adventure Time at McDonalds happyhappyhappymeal overjoyed D 
",/content/drive/MyDrive/lab5_data/data2/1613.jpg,positive,1
3275,1624,"Passionate Tender Touching flirty playful eroticmassage 
",/content/drive/MyDrive/lab5_data/data2/1624.jpg,positive,1
3276,1623,"st post in mindthegap blog series Paralyzed vs Stuck Hoping the difference empowers U 
",/content/drive/MyDrive/lab5_data/data2/1623.jpg,positive,1
3277,1617,"colorsplashbw zealous Mypornblocker  protect your family amazing conversion Pro 
",/content/drive/MyDrive/lab5_data/data2/1617.jpg,positive,1
3278,1629,"February Winter Rainy Stormy Windy Tuesday Night Love Happy Positive Passionate Calm Joy Coffee  
",/content/drive/MyDrive/lab5_data/data2/1629.jpg,positive,1
3279,1628,"February Winter Rainy Stormy Windy Tuesday Night Love Happy Positive Passionate Calm Joy Coffee  
",/content/drive/MyDrive/lab5_data/data2/1628.jpg,positive,1
3280,1632,"February Winter Rainy Stormy Windy Tuesday Night Love Happy Positive Passionate Calm Joy Dancing  
",/content/drive/MyDrive/lab5_data/data2/1632.jpg,positive,1
3281,1625,"Shiny shiny event copies D Zero OrbitSeries SciFi ScienceFiction BookSignings Fiction 
",/content/drive/MyDrive/lab5_data/data2/1625.jpg,positive,1
3282,1615,"Shes so cute I cant cope  whipped 
",/content/drive/MyDrive/lab5_data/data2/1615.jpg,positive,1
3283,1627,"ShepherdHomes still no comments broken wingmirror vw t dontbuytheirhouses untrustworthy 
",/content/drive/MyDrive/lab5_data/data2/1627.jpg,negative,0
3284,1622,"Buffalo Damone Lewis to be sentenced today for  shooting that paralyzed  year old 
",/content/drive/MyDrive/lab5_data/data2/1622.jpg,neutral,2
3285,1626,"EBAY SALE PokerMag passionate HR leader Business Seeking 
",/content/drive/MyDrive/lab5_data/data2/1626.jpg,positive,1
